x,y,z,E11,E12,E13,E22,E23,E33,EmaxPrincipal,S33,SmaxPrincipal,Smises,U1,U2,U3,instance,d_ads,d_abs,d_ats,d_fss,E_ads,E_abs,E_ats
0.0125,0.0,0.0925,-1.2409454939188436e-06,4.413242660206151e-09,-2.4614737412775867e-06,-1.2521142025434528e-06,-4.636883375042089e-07,-1.1986261597485282e-05,-1.096494315788732e-06,-106958.546875,-66626.0625,40580.05078125,-1.5649350260105166e-08,-3.1302833658486406e-09,2.5505769372102804e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0125,0.0,0.0975,-1.3157961120668915e-06,3.2978191288890457e-09,-2.6432871891302057e-06,-1.3238494602774153e-06,-5.63263711228501e-07,-1.1435390661063138e-05,-1.1381390550013748e-06,-103171.3671875,-65033.3828125,38454.8984375,-1.654745318546702e-08,-3.3096219098638358e-09,2.5447216103202663e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.105,-8.671951263750088e-07,3.9291951914322e-09,-1.3251109294287744e-06,-8.728634384169709e-07,-4.417681793711381e-07,-3.899673629348399e-06,-7.134939323805156e-07,-97031.1328125,-67529.453125,30205.751953125,-1.3091029593681469e-08,-4.364315575600131e-09,2.5389719667145982e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.115,8.550496488624049e-08,6.495584070620453e-10,-1.4132390333543299e-06,8.43107201831117e-08,-4.709795859980659e-07,-4.5064334699418396e-06,2.033702486414768e-07,-88572.4296875,-44963.12109375,44158.72265625,1.266107330089028e-09,4.215531812512552e-10,2.5347690097987652e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.125,9.768053814696032e-07,-2.106036234295061e-09,-1.4645916053268593e-06,9.794019888431649e-07,-4.882613211520948e-07,-5.025632617616793e-06,1.0741186997620389e-06,-79691.03125,-23211.8359375,56951.921875,1.4691930338983639e-08,4.897011685045527e-09,2.530002711864654e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.135,1.825855292736378e-06,-4.382016083326334e-09,-1.4833028672001092e-06,1.8315760144105298e-06,-4.94348569191061e-07,-5.488542228704318e-06,1.907741079776315e-06,-70600.3671875,-2116.247802734375,68902.65625,2.747415628334693e-08,9.157888669619751e-09,2.524745650589466e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.145,2.6507111670071026e-06,-6.266170693436379e-09,-1.4721873640155536e-06,2.6590537345327903e-06,-4.907999482384184e-07,-5.924212018726394e-06,2.7193193545826944e-06,-61491.375,18541.33984375,80404.8828125,3.988583330283291e-08,1.3295287537573586e-08,2.5190394808305427e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.155,3.4686015624174615e-06,-7.863087070347774e-09,-1.434324531146558e-06,3.4791501093422994e-06,-4.780210929311579e-07,-6.359897270158399e-06,3.525107103996561e-06,-52537.68359375,38990.16015625,91857.0703125,5.218696585984617e-08,1.739578081583204e-08,2.5128974812105298e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.165,4.29600504503469e-06,-9.290655356153366e-09,-1.3709476434087264e-06,4.308556981413858e-06,-4.5707548679274623e-07,-6.821406259405194e-06,4.34124558523763e-06,-43898.69140625,59459.203125,103647.0234375,6.462764190473536e-08,2.1542831518672756e-08,2.5063069188036025e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.175,5.1491510930645745e-06,-1.0665943683818568e-08,-1.2833496612074669e-06,5.1636061471072026e-06,-4.2766757246681664e-07,-7.333881967497291e-06,5.183942448638845e-06,-35727.12109375,80178.671875,116158.234375,7.74531159208891e-08,2.581809965818138e-08,2.4992290491354652e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.185,6.044227120582946e-06,-1.2108168689906051e-08,-1.1705980114129488e-06,6.060698524379404e-06,-3.903437004737498e-07,-7.922387339931447e-06,6.069449682399863e-06,-28173.705078125,101380.3515625,129774.6328125,9.090913266618372e-08,3.030358541877831e-08,2.4916009351727553e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.195,6.997953732934548e-06,-1.3732866399607246e-08,-1.0321396075596567e-06,7.01666385793942e-06,-3.438604210259655e-07,-8.612780220573768e-06,7.01891576682101e-06,-21394.802734375,123343.1171875,144893.421875,1.0524834692660079e-07,3.5083438376659615e-08,2.4833336283336394e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.205,8.027876901905984e-06,-1.5656778984407538e-08,-8.645433240417333e-07,8.049238203966524e-06,-2.884255252411094e-07,-9.43242685025325e-06,8.051800250541419e-06,-15558.2724609375,146332.734375,161933.515625,1.2073665800471645e-07,4.024634492338919e-08,2.474310895195231e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.215,9.15292912395671e-06,-1.799531723634118e-08,-6.656108553215745e-07,9.177488209388684e-06,-2.2154992507239513e-07,-1.0411064067739062e-05,9.180432243738323e-06,-10850.1669921875,170552.578125,181349.203125,1.3766018014393921e-07,4.5887649235965e-08,2.4643890355946496e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.225,1.0393840057076886e-05,-2.0865526195734674e-08,-4.2900725816252816e-07,1.0422300874779467e-05,-1.434244296660836e-07,-1.1581651961023454e-05,1.0425716027384624e-05,-7482.2333984375,196289.703125,203641.0625,1.5633219163646572e-07,5.2111772674834356e-08,2.4533928808523342e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.015,0.0,0.235,1.1773611731769051e-05,-2.4382631025332557e-08,-1.512618013066458e-07,1.1806861948571168e-05,-4.986920743021983e-08,-1.2981153304281179e-05,1.1810852811322547e-05,-5697.05810546875,223858.5625,229368.546875,1.7710034683204867e-07,5.903465094547755e-08,2.4411116100964136e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0025,-9.465890798310284e-06,-2.3276747196376846e-09,1.4367712353191564e-08,-9.458090971747879e-06,2.1139638928246995e-09,5.865475031896494e-06,5.865478669875301e-06,-138806.640625,-138806.59375,227073.703125,-1.655141659284709e-07,-2.3645114310966164e-08,2.6339823307353072e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0075,-8.563286428397987e-06,1.3129248799259585e-09,2.0480904083797213e-08,-8.568739758629818e-06,2.7138451486052872e-09,4.8975612116919365e-06,4.8975689423969015e-06,-138903.421875,-138903.3125,199460.5625,-1.499476525168575e-07,-2.1421758589212914e-08,2.6366731617599726e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0125,-7.665334123885259e-06,4.9747908015262965e-09,-1.945303829131717e-08,-7.683092007937375e-06,-2.3815538430227434e-09,3.937464043701766e-06,3.937472229154082e-06,-138893.734375,-138893.609375,172025.171875,-1.3444861224343185e-07,-1.920765413387926e-08,2.638881778693758e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0175,-6.781301181035815e-06,8.499021042496224e-09,-1.0262005645245154e-07,-6.811941148043843e-06,-1.530991688980521e-08,2.9997249839652795e-06,3.000000106112566e-06,-138657.484375,-138653.40625,145137.71875,-1.1920056408598612e-07,-1.7029796239853567e-08,2.6406160031910986e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0225,-5.991656962578418e-06,1.1277723643843274e-08,-6.978448823247163e-07,-6.031674274709076e-06,-9.6332833265933e-08,-1.0729427231126465e-05,-5.9648382375598885e-06,-138053.015625,-120406.375,17619.19140625,-1.0554566642895225e-07,-1.5079141491014525e-08,2.6386836907477118e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0275,-5.30330726178363e-06,1.324776910394121e-08,-8.436185794380435e-07,-5.350470928533468e-06,-1.2433720542048832e-07,-1.1364711099304259e-05,-5.272556791169336e-06,-137233.140625,-114669.6015625,22529.494140625,-9.362292985315435e-08,-1.3376141971832567e-08,2.6331603294238448e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0325,-4.6560203372791875e-06,1.4651895696715656e-08,-1.0285301641488331e-06,-4.7080452532100026e-06,-1.4245330248741084e-07,-1.1933449968637433e-05,-4.6181621655705385e-06,-136224.265625,-109130.6015625,27063.375,-8.238009741035057e-08,-1.1770084462625618e-08,2.627335925353691e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0375,-4.055087174492655e-06,1.56042307963844e-08,-1.2164729241703753e-06,-4.110489953745855e-06,-1.7897185955462191e-07,-1.2429408343450632e-05,-4.009124495496508e-06,-135025.515625,-103839.28125,31164.50390625,-7.19221304734674e-08,-1.0276202999648376e-08,2.621245221234858e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0425,-3.505607310216874e-06,1.604793986587083e-08,-1.4380125321622472e-06,-3.56271129930974e-06,-1.9922762817259354e-07,-1.2842398064094596e-05,-3.4484128264011815e-06,-133598.390625,-98805.8515625,34788.51953125,-6.233560156942985e-08,-8.906763326876899e-09,2.614927143440582e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0475,-3.011379249073798e-06,1.6133162361597897e-08,-1.6465153294120682e-06,-3.0685857836942887e-06,-2.4250155661320605e-07,-1.3169299563742243e-05,-2.9425557386275614e-06,-131951.015625,-94074.1796875,37894.35546875,-5.3688594903178455e-08,-7.671451918156436e-09,2.6084244382218458e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0525,-2.574642167019192e-06,1.5810146081207677e-08,-1.8869023961087805e-06,-2.631075176395825e-06,-2.6076244807882176e-07,-1.3404046512732748e-05,-2.490439328539651e-06,-130057.1953125,-89636.40625,40468.71484375,-4.603167980121725e-08,-6.577679734220965e-09,2.6017811251222156e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0575,-2.1979828943585744e-06,1.52636818739893e-08,-2.0969794150005328e-06,-2.2520541733683785e-06,-3.100206242834247e-07,-1.354616597382119e-05,-2.0987968127883505e-06,-127932.359375,-85534.6875,42478.2421875,-3.939984694056875e-08,-5.6301283635207255e-09,2.5950434064725414e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0625,-1.881216348920134e-06,1.4398333192389146e-08,-2.3429199700331083e-06,-1.9328192593093263e-06,-3.220102087198029e-07,-1.3592974028142635e-05,-1.7620455992073403e-06,-125559.859375,-81741.5703125,43941.37890625,-3.381268598445786e-08,-4.832043210001302e-09,2.5882585759973153e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0675,-1.6259884887404041e-06,1.3449207969529198e-08,-2.5386905235791346e-06,-1.6735676808821154e-06,-3.779034898343525e-07,-1.354613596049603e-05,-1.4884712982166093e-06,-122960.890625,-78302.8828125,44823.359375,-2.927749065406715e-08,-4.183915880417999e-09,2.58147410931997e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0725,-1.4302074760053074e-06,1.2212715283510533e-08,-2.7817620775749674e-06,-1.474221335229231e-06,-3.7882989545323653e-07,-1.3405528989096638e-05,-1.2670469686781871e-06,-120125.2421875,-75167.890625,45178.29296875,-2.578834212840775e-08,-3.6855505314292714e-09,2.5747362087713555e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0775,-1.2947274399266462e-06,1.1016779488670636e-08,-2.9492935027519707e-06,-1.3335901485334034e-06,-4.437706309090572e-07,-1.317462829319993e-05,-1.1096460639237193e-06,-117079.265625,-72394.140625,44957.4375,-2.3329507214953082e-08,-3.333973097596754e-09,2.568091258581262e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0825,-1.215970769408159e-06,9.470132233957429e-09,-3.185176183251315e-06,-1.250413674824813e-06,-4.276207050679659e-07,-1.2855211025453173e-05,-9.97577330963395e-07,-113816.3203125,-69899.15625,44261.7265625,-2.187336178849364e-08,-3.126032321887351e-09,2.5615838239900768e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0875,-1.1939938531213556e-06,8.073918422724091e-09,-3.3101136978075374e-06,-1.2222699297126383e-06,-5.061546630713565e-07,-1.245255316462135e-05,-9.49730974753038e-07,-110368.546875,-67765.4921875,43008.82421875,-2.1383458559398605e-08,-3.0556726038355464e-09,2.5552568331477232e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0925,-1.2238932640684652e-06,6.139072361577291e-09,-3.5373304854147136e-06,-1.2467154419937287e-06,-4.645899593924696e-07,-1.197005531139439e-05,-9.35118293909909e-07,-106731.484375,-65861.328125,41372.5078125,-2.181143266000163e-08,-3.1167863845382726e-09,2.5491512133157812e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0175,0.0,0.0975,-1.3048457958575455e-06,4.4773482699156375e-09,-3.6018116134073352e-06,-1.3201172350818524e-06,-5.639303140014817e-07,-1.141508255386725e-05,-9.8592340691539e-07,-102944.953125,-64318.4375,39201.73828125,-2.3099042678609294e-08,-3.300291595564886e-09,2.5433047994738445e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0025,-9.473434147366788e-06,-3.0861586619579384e-09,1.9310464338673228e-08,-9.460797627980355e-06,2.190271297664026e-09,5.8702289607026614e-06,5.870235327165574e-06,-138831.234375,-138831.140625,227220.09375,-2.1286228957251296e-07,-2.3651885783237958e-08,2.6322086341679096e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0075,-8.55893813422881e-06,1.7140935337778274e-09,2.751757399721555e-08,-8.567228178435471e-06,2.888587591343139e-09,4.89484409627039e-06,4.894858193438267e-06,-138889.359375,-138889.15625,199377.0625,-1.927530632883645e-07,-2.141798027821551e-08,2.6348998289904557e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0125,-7.646805897820741e-06,6.413188646803292e-09,-2.301283785755004e-08,-7.677398571104277e-06,-2.275287735997722e-09,3.923033091268735e-06,3.923044459952507e-06,-138938.265625,-138938.09375,171632.34375,-1.7272884633712238e-07,-1.9193421962881985e-08,2.637104262248613e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0175,-6.751418368367013e-06,1.1062867066868876e-08,-1.3362399897687283e-07,-6.802162715757731e-06,-1.52903947281402e-08,2.9785610422550235e-06,2.9790257940476295e-06,-138651.296875,-138644.40625,144535.5625,-1.5303227485219395e-07,-1.700535179338658e-08,2.6388295736978762e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0225,-5.950998001935659e-06,1.4601950759640658e-08,-8.969628311206179e-07,-6.018729436618742e-06,-9.741484774394849e-08,-1.0761006706161425e-05,-5.9082831285195425e-06,-138074.8125,-120101.75,17925.9609375,-1.3540223164909548e-07,-1.5046776269400652e-08,2.6368839826318435e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0275,-5.256591066427063e-06,1.7147625541724665e-08,-1.1025114190488239e-06,-5.33528191226651e-06,-1.2503004143127328e-07,-1.1397100024623796e-05,-5.205954039411154e-06,-137225.5625,-114295.390625,22876.904296875,-1.200226193986964e-07,-1.3338168791676708e-08,2.6313446142012253e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0325,-4.60409182778676e-06,1.888226996982212e-08,-1.3251011523607303e-06,-4.691269623435801e-06,-1.4419596539028134e-07,-1.1969002116529737e-05,-4.54326618637424e-06,-136212.703125,-108709.96875,27452.47265625,-1.0553033291671454e-07,-1.1728147342182638e-08,2.6255032935296185e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0375,-4.000299668405205e-06,2.0090830332719634e-08,-1.5892974261078052e-06,-4.092653853149386e-06,-1.8009392022122483e-07,-1.2462564882298466e-05,-3.924314114556182e-06,-134977.765625,-103354.6328125,31591.490234375,-9.206056006405561e-08,-1.0231612890265751e-08,2.6193951271125115e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0425,-3.4494510146032553e-06,2.059189441183662e-08,-1.8517146145313745e-06,-3.544377705111401e-06,-2.0141349921232177e-07,-1.2875056199845858e-05,-3.3572180200280854e-06,-133538.609375,-98287.34375,35245.296875,-7.972322180194169e-08,-8.860929767706693e-09,2.6130608603125438e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0475,-2.954971023427788e-06,2.0670544387257905e-08,-2.1488758648047224e-06,-3.0502017125400016e-06,-2.4385636265833455e-07,-1.3197177395340987e-05,-2.840957904481911e-06,-131851.578125,-93495.1875,38390.9375,-6.860445012080163e-08,-7.625493125829053e-09,2.6065426936838776e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0525,-2.5199308311130153e-06,2.0200893402488873e-08,-2.4250241494883085e-06,-2.613047172417282e-06,-2.631040558753739e-07,-1.34287993205362e-05,-2.384167828495265e-06,-129941.515625,-89035.46875,40985.62890625,-5.876809794358451e-08,-6.532609120313282e-09,2.599886283860542e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0575,-2.144823156413622e-06,1.946705019406636e-08,-2.7344890440872405e-06,-2.2347176127368584e-06,-3.1138995382207213e-07,-1.3564764230977744e-05,-1.980323531824979e-06,-127777.0078125,-84871.65625,43045.5234375,-5.025684757242743e-08,-5.5867879211746185e-09,2.593138015072327e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0625,-1.8318852426091325e-06,1.8321072658977755e-08,-3.002799985551974e-06,-1.916421979331062e-06,-3.242458888053079e-07,-1.3606993888970464e-05,-1.6403340623583063e-06,-125388.328125,-81067.359375,44522.55078125,-4.3095429447248534e-08,-4.7910506673076725e-09,2.5863451810437255e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0675,-1.5793119700902025e-06,1.7083317871424697e-08,-3.3102328416134696e-06,-1.6583488786636735e-06,-3.791107872075372e-07,-1.3553463759308215e-05,-1.3509624068319681e-06,-122752.2578125,-77557.8046875,45476.64453125,-3.729072517444365e-08,-4.145868537364095e-09,2.579555075499229e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0725,-1.3887149634683738e-06,1.5478873294227924e-08,-3.5531577395886416e-06,-1.460313910683908e-06,-3.8079559772086213e-07,-1.3407784535957035e-05,-1.1279109912720742e-06,-119903.984375,-74422.9453125,45839.2734375,-3.283563287936886e-08,-3.6507823431009e-09,2.57281481026439e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0775,-1.2566030136440531e-06,1.3949851940253666e-08,-3.8499583752127364e-06,-1.3211839586801943e-06,-4.447205697033496e-07,-1.3170073543733452e-05,-9.486167300565285e-07,-116824.3828125,-71559.7109375,45726.97265625,-2.970781665112554e-08,-3.3029579071808257e-09,2.5661704057711177e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0825,-1.183992026199121e-06,1.1956215573150075e-08,-4.051653377246112e-06,-1.2396003512549214e-06,-4.2928948573717207e-07,-1.2845593118981924e-05,-8.37745460557926e-07,-113554.25,-69080.7265625,45026.7109375,-2.7873250374454983e-08,-3.098998835326938e-09,2.559666427259799e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0875,-1.1661201142487698e-06,1.0206271383594867e-08,-4.3332038330845535e-06,-1.2132554729760159e-06,-5.068482664682961e-07,-1.243589122168487e-05,-7.581047043458966e-07,-110075.453125,-66824.3828125,43940.65625,-2.7283721948379025e-08,-3.03313663074789e-09,2.5533461666782387e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0925,-1.2032302265652106e-06,7.708123916927434e-09,-4.475935838854639e-06,-1.2396302508932422e-06,-4.660830938973959e-07,-1.1948266546824016e-05,-7.506922088396095e-07,-106436.75,-64964.23046875,42270.03125,-2.787921538072169e-08,-3.099073220269588e-09,2.5472501874901354e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0225,0.0,0.0975,-1.2894441852040472e-06,5.661668023293487e-09,-4.739461019198643e-06,-1.3152529163562576e-06,-5.644596399179136e-07,-1.1385403013264295e-05,-7.534639507866814e-07,-102619.234375,-63241.66015625,40360.921875,-2.9584739991150855e-08,-3.288130434597747e-09,2.541416688472964e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.025,0.0,0.105,-8.519390917172132e-07,6.095958404728208e-09,-2.214575260950369e-06,-8.678508152115683e-07,-4.4289774336903065e-07,-3.877113613270922e-06,-4.7641839273637743e-07,-96359.6171875,-64871.65625,33293.70703125,-2.168670931723682e-08,-4.339252512863823e-09,2.5352217562613077e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.025,0.0,0.115,8.759228364851879e-08,6.944700370326018e-10,-2.3565128230984556e-06,8.498146542024188e-08,-4.7120286694735114e-07,-4.473180979402969e-06,3.8482488662339165e-07,-87875.5625,-42893.98046875,46407.40625,2.1315846865377353e-09,4.249068874528916e-10,2.5310468117822893e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.025,0.0,0.125,9.678980177341145e-07,-3.82567977297299e-09,-2.4384435164392926e-06,9.764361266206834e-07,-4.876931143371621e-07,-4.984858151146909e-06,1.2167739669166622e-06,-79001.3046875,-21578.73828125,58651.48046875,2.4415445665226798e-08,4.882182658150214e-09,2.5263176212320104e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.025,0.0,0.135,1.807830130928778e-06,-7.543943247867446e-09,-2.4660787403263384e-06,1.8256122302773292e-06,-4.931437160848873e-07,-5.442875135486247e-06,2.0189659153402317e-06,-69943.3828125,-852.2149047851562,70178.578125,4.564259725725606e-08,9.12806896735674e-09,2.521103851904627e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.025,0.0,0.145,2.6251909730490297e-06,-1.0616066248303468e-08,-2.4454350295854965e-06,2.650612941579311e-06,-4.891133471573994e-07,-5.875889200979145e-06,2.803274128382327e-06,-60888.8203125,19473.837890625,81328.6328125,6.626537896181617e-08,1.3253082187247855e-08,2.5154444301733747e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
